I decided to put my makeup on while driving my car.,I decided to put my makeup on while driving my car. My eyeliner looked kind of shaky.
"I grabbed a soda from the fridge, but it was still warm.","I grabbed a soda from the fridge, but it exploded when I opened it."
I decided to hire a stripper for my brother's bachelor party. My brother was happy.,I decided to hire a stripper for my brother's bachelor party.
I decided to take a shower. The water turned cold before I could finish.,I decided to take a shower. I dropped my soap in the tub and almost slipped on it.
I went to the forest to pick some berries and they were very delicious and sweet.,I went to the forest to pick some berries and they were delicious and sour.
I went to the DMV to try for a driver's license today.  I had to wait 2 hours in line for my test.,I went to the DMV to try for a driver's license today.  I bombed my test and can't get a retake for a month.
I went to the mall to get new jeans,I went to the mall to get new jeans None of the jeans fit me.
I decided to go on a whale sight-seeing tour. I saw many of the majestic creatures.,I decided to go on a whale sight-seeing tour. We saw a few small whales.
I took out the old Galvanized pipe in my house and upgraded plumbing. The copper plumbing got rid of the awful rust problem.,I took out the old Galvanized pipe in my house and upgraded plumbing.
I stop the use the restroom in a gas station. I use the rest room and get back on the road.,I stop the use the restroom in a gas station. I have to wait to get into the restroom.
I got up and went to take my daily shower. My new shampoo worked really well. I smell and look great!,I got up and went to take my daily shower.
I went to the grocery store and easily found everything I needed.,I went to the grocery store and the returned carts had trash in them.
"I baked an apple pie, and my son ate a piece.","I baked an apple pie, and the crust was burnt."
My car's dashboard light turned on and it turns out I need to get the tires refilled.,My car's dashboard light turned on and it turns out I need to get the engine repaired.
I decided to go to a buffet restaurant for dinner.,I decided to go to a buffet restaurant for dinner. All of the food was bland.
My child's first day of school is tomorrow. ,My child's first day of school is tomorrow.  She has been begging me all day not to make her go tomorrow. 
"My mom always buys me sandals for Christmas, this year she bought me the same ones as last year.","My mom always buys me sandals for Christmas, she bought me the wrong size."
I decided to stop by my favorite French bakery. They were out of my favorite pastry.,I decided to stop by my favorite French bakery. I came too late and they were out of almost everything.
I planted Orchids in my front yard.,I planted Orchids in my front yard. The orchids took much care and it took a lot of my time.
I decided to spend the weekend playing video games.,I decided to spend the weekend playing video games. I'm getting kind of bored with that game.
I walked to the grocery store. There was a line to get inside.,I walked to the grocery store. The store was closed.
I transformed my basement into something of a party room a while back.  Since then I have thrown some pretty amazing parties. ,I transformed my basement into something of a party room a while back.  My basement was known to my friends as the hang out spot. 
I decided to try stealing people's Amazon packages off their porches.,I decided to try stealing people's Amazon packages off their porches. A home owner caught me and chased me away.
"I am saving for a new guitar, i am close to my goal","I am saving for a new guitar, i am still missing some cash"
I decided to get a sun tan at the beach.,I decided to get a sun tan at the beach. Instead I got a sunburn.
I went for a fast Jog in the cool morning air.,I went for a fast Jog in the freezing morning air.
I set up a survey to measure how research is conducted on Mechanical Turk workers. The work gave a unique insight.,I set up a survey to measure how research is conducted on Mechanical Turk workers.
